tournament_id,year,team_name,matches,wins,losses,draws,goals_for,goals_against,goal_difference,knockout_matches,win_rate,goals_for_per_match,goals_against_per_match,team_id,team_code,region_name,confederation_code,is_host,position,performance,stage_score_from_label,stage_score,stage_reached,champion,finalist,semifinalist,reached_knockout,pre_wc_matches,pre_wc_points_per_match,pre_wc_win_rate,pre_wc_goal_diff_per_match,pre_wc_goals_for_per_match,pre_wc_goals_against_per_match,historical_tournaments_before,historical_matches_before,historical_wins_before,historical_best_stage_before
WC-1986,1986,Soviet Union,4,2,1,1,12,5,7,1,0.5,3.0,1.25,T-72,SUN,"Europe, Asia",UEFA,0,,round of 16,2,2,Round of 16 / second group,0,0,0,1,0,,,,,,5,24,12,4
WC-1990,1990,Soviet Union,3,1,2,0,4,4,0,0,0.3333333333333333,1.3333333333333333,1.3333333333333333,T-72,SUN,"Europe, Asia",UEFA,0,,group stage,1,1,Group stage,0,0,0,0,0,,,,,,6,28,14,4
WC-1934,1934,Spain,3,1,1,1,4,3,1,3,0.3333333333333333,1.3333333333333333,1.0,T-73,ESP,Europe,UEFA,0,,quarter-finals,3,3,Quarter-finals,0,0,0,1,3,3.0,1.0,4.0,4.333333333333333,0.3333333333333333,0,0,0,4
WC-1950,1950,Spain,6,3,2,1,10,12,-2,0,0.5,1.6666666666666667,2.0,T-73,ESP,Europe,UEFA,0,4.0,final round,5,4,Semi-finals/top four,0,0,1,1,2,2.0,0.5,2.0,3.5,1.5,1,3,1,3
WC-1962,1962,Spain,3,1,2,0,2,3,-1,0,0.3333333333333333,0.6666666666666666,1.0,T-73,ESP,Europe,UEFA,0,,group stage,1,1,Group stage,0,0,0,0,4,2.5,0.75,1.0,1.75,0.75,2,9,4,4
WC-1966,1966,Spain,3,1,2,0,4,5,-1,0,0.3333333333333333,1.3333333333333333,1.6666666666666667,T-73,ESP,Europe,UEFA,0,,group stage,1,1,Group stage,0,0,0,0,4,1.75,0.5,0.5,1.5,1.0,3,12,5,4
WC-1978,1978,Spain,3,1,1,1,2,2,0,0,0.3333333333333333,0.6666666666666666,0.6666666666666666,T-73,ESP,Europe,UEFA,0,,group stage,1,1,Group stage,0,0,0,0,7,2.7142857142857144,0.8571428571428571,1.4285714285714286,1.7142857142857142,0.2857142857142857,4,15,6,4
WC-1982,1982,Spain,5,1,2,2,4,5,-1,0,0.2,0.8,1.0,T-73,ESP,Europe,UEFA,1,,second group stage,2,2,Round of 16 / second group,0,0,0,1,12,1.8333333333333333,0.5,0.8333333333333334,1.5,0.6666666666666666,5,18,7,4
WC-1986,1986,Spain,5,3,2,0,11,4,7,2,0.6,2.2,0.8,T-73,ESP,Europe,UEFA,0,,quarter-finals,3,3,Quarter-finals,0,0,0,1,7,2.7142857142857144,0.8571428571428571,1.7142857142857142,2.0,0.2857142857142857,6,23,8,4
WC-1990,1990,Spain,4,2,1,1,6,4,2,1,0.5,1.5,1.0,T-73,ESP,Europe,UEFA,0,,round of 16,2,2,Round of 16 / second group,0,0,0,1,7,2.2857142857142856,0.7142857142857143,1.0,1.8571428571428572,0.8571428571428571,7,28,11,4
WC-1994,1994,Spain,5,2,1,2,10,6,4,2,0.4,2.0,1.2,T-73,ESP,Europe,UEFA,0,,quarter-finals,3,3,Quarter-finals,0,0,0,1,9,2.2222222222222223,0.6666666666666666,1.1111111111111112,2.0,0.8888888888888888,8,32,13,4
WC-1998,1998,Spain,3,1,1,1,8,4,4,0,0.3333333333333333,2.6666666666666665,1.3333333333333333,T-73,ESP,Europe,UEFA,0,,group stage,1,1,Group stage,0,0,0,0,6,2.1666666666666665,0.6666666666666666,1.5,2.3333333333333335,0.8333333333333334,9,37,15,4
WC-2002,2002,Spain,5,4,1,0,10,5,5,2,0.8,2.0,1.0,T-73,ESP,Europe,UEFA,0,,quarter-finals,3,3,Quarter-finals,0,0,0,1,8,2.125,0.625,1.75,2.25,0.5,10,40,16,4
WC-2006,2006,Spain,4,3,1,0,9,4,5,1,0.75,2.25,1.0,T-73,ESP,Europe,UEFA,0,,round of 16,2,2,Round of 16 / second group,0,0,0,1,11,2.4545454545454546,0.7272727272727273,1.7272727272727273,2.3636363636363638,0.6363636363636364,11,45,20,4
WC-2010,2010,Spain,7,6,1,0,8,2,6,4,0.8571428571428571,1.1428571428571428,0.2857142857142857,T-73,ESP,Europe,UEFA,0,1.0,final,5,6,Champion,1,1,1,1,16,2.8125,0.9375,2.1875,3.0,0.8125,12,49,23,4
WC-2014,2014,Spain,3,1,2,0,4,7,-3,0,0.3333333333333333,1.3333333333333333,2.3333333333333335,T-73,ESP,Europe,UEFA,0,,group stage,1,1,Group stage,0,0,0,0,15,2.3333333333333335,0.7333333333333333,1.5333333333333334,2.1333333333333333,0.6,13,56,29,6
WC-2018,2018,Spain,4,1,1,2,7,6,1,1,0.25,1.75,1.5,T-73,ESP,Europe,UEFA,0,,round of 16,2,2,Round of 16 / second group,0,0,0,1,10,2.4,0.7,2.6,3.2,0.6,14,59,30,6
WC-2022,2022,Spain,4,1,2,1,9,3,6,1,0.25,2.25,0.75,T-73,ESP,Europe,UEFA,0,,round of 16,2,2,Round of 16 / second group,0,0,0,1,9,2.2222222222222223,0.6666666666666666,1.2222222222222223,2.0,0.7777777777777778,15,63,31,6
WC-1934,1934,Sweden,2,1,1,0,4,4,0,2,0.5,2.0,2.0,T-74,SWE,Europe,UEFA,0,,quarter-finals,3,3,Quarter-finals,0,0,0,1,8,2.375,0.75,1.625,2.875,1.25,0,0,0,6
WC-1938,1938,Sweden,3,1,2,0,11,9,2,3,0.3333333333333333,3.6666666666666665,3.0,T-74,SWE,Europe,UEFA,0,4.0,third-place match,4,4,Semi-finals/top four,0,0,1,1,7,1.0,0.2857142857142857,0.0,2.4285714285714284,2.4285714285714284,1,2,1,3
WC-1950,1950,Sweden,5,2,2,1,11,15,-4,0,0.4,2.2,3.0,T-74,SWE,Europe,UEFA,0,3.0,final round,5,4,Semi-finals/top four,0,0,1,1,6,1.6666666666666667,0.5,1.0,3.3333333333333335,2.3333333333333335,2,5,2,4
WC-1958,1958,Sweden,6,4,1,1,12,7,5,3,0.6666666666666666,2.0,1.1666666666666667,T-74,SWE,Europe,UEFA,1,2.0,final,5,5,Final,0,1,1,1,8,2.125,0.625,1.5,2.5,1.0,3,10,4,4
WC-1970,1970,Sweden,3,1,1,1,2,2,0,0,0.3333333333333333,0.6666666666666666,0.6666666666666666,T-74,SWE,Europe,UEFA,0,,group stage,1,1,Group stage,0,0,0,0,11,2.5454545454545454,0.8181818181818182,1.0909090909090908,1.9090909090909092,0.8181818181818182,4,16,8,5
WC-1974,1974,Sweden,6,2,2,2,7,6,1,0,0.3333333333333333,1.1666666666666667,1.0,T-74,SWE,Europe,UEFA,0,,second group stage,2,2,Round of 16 / second group,0,0,0,1,12,1.8333333333333333,0.5,0.25,1.1666666666666667,0.9166666666666666,5,19,9,5
WC-1978,1978,Sweden,3,0,2,1,1,3,-2,0,0.0,0.3333333333333333,1.0,T-74,SWE,Europe,UEFA,0,,group stage,1,1,Group stage,0,0,0,0,11,1.4545454545454546,0.45454545454545453,-0.09090909090909091,1.0,1.0909090909090908,6,25,11,5
WC-1990,1990,Sweden,3,0,3,0,3,6,-3,0,0.0,1.0,2.0,T-74,SWE,Europe,UEFA,0,,group stage,1,1,Group stage,0,0,0,0,12,1.75,0.5,0.5,1.9166666666666667,1.4166666666666667,7,28,11,5
WC-1994,1994,Sweden,7,4,1,2,15,8,7,4,0.5714285714285714,2.142857142857143,1.1428571428571428,T-74,SWE,Europe,UEFA,0,3.0,third-place match,4,4,Semi-finals/top four,0,0,1,1,13,1.5384615384615385,0.38461538461538464,0.46153846153846156,1.4615384615384615,1.0,8,31,11,5
WC-2002,2002,Sweden,4,1,1,2,5,5,0,1,0.25,1.25,1.25,T-74,SWE,Europe,UEFA,0,,round of 16,2,2,Round of 16 / second group,0,0,0,1,12,1.9166666666666667,0.5,1.25,2.0,0.75,9,38,15,5
WC-2006,2006,Sweden,4,1,1,2,3,4,-1,1,0.25,0.75,1.0,T-74,SWE,Europe,UEFA,0,,round of 16,2,2,Round of 16 / second group,0,0,0,1,11,1.5454545454545454,0.36363636363636365,0.2727272727272727,1.1818181818181819,0.9090909090909091,10,42,16,5
WC-2018,2018,Sweden,5,3,2,0,6,4,2,2,0.6,1.2,0.8,T-74,SWE,Europe,UEFA,0,,quarter-finals,3,3,Quarter-finals,0,0,0,1,12,1.3333333333333333,0.3333333333333333,0.75,1.5,0.75,11,46,17,5
WC-1934,1934,Switzerland,2,1,1,0,5,5,0,2,0.5,2.5,2.5,T-75,CHE,Europe,UEFA,0,,quarter-finals,3,3,Quarter-finals,0,0,0,1,7,0.7142857142857143,0.14285714285714285,-1.1428571428571428,1.2857142857142858,2.4285714285714284,0,0,0,5
WC-1938,1938,Switzerland,3,1,1,1,5,5,0,3,0.3333333333333333,1.6666666666666667,1.6666666666666667,T-75,CHE,Europe,UEFA,0,,quarter-finals,3,3,Quarter-finals,0,0,0,1,10,1.2,0.3,-0.1,1.8,1.9,1,2,1,3
WC-1950,1950,Switzerland,3,1,1,1,4,6,-2,0,0.3333333333333333,1.3333333333333333,2.0,T-75,CHE,Europe,UEFA,0,,group stage,1,1,Group stage,0,0,0,0,6,1.1666666666666667,0.3333333333333333,-0.8333333333333334,2.0,2.8333333333333335,2,5,2,3
WC-1954,1954,Switzerland,4,2,2,0,11,11,0,1,0.5,2.75,2.75,T-75,CHE,Europe,UEFA,1,,quarter-finals,3,3,Quarter-finals,0,0,0,1,7,1.1428571428571428,0.2857142857142857,-0.8571428571428571,2.2857142857142856,3.142857142857143,3,8,3,3
WC-1962,1962,Switzerland,3,0,3,0,2,8,-6,0,0.0,0.6666666666666666,2.6666666666666665,T-75,CHE,Europe,UEFA,0,,group stage,1,1,Group stage,0,0,0,0,3,2.0,0.6666666666666666,0.0,2.0,2.0,4,12,5,3
WC-1966,1966,Switzerland,3,0,3,0,1,9,-8,0,0.0,0.3333333333333333,3.0,T-75,CHE,Europe,UEFA,0,,group stage,1,1,Group stage,0,0,0,0,5,1.2,0.2,-0.2,1.2,1.4,5,15,5,3
WC-1994,1994,Switzerland,4,1,2,1,5,7,-2,1,0.25,1.25,1.75,T-75,CHE,Europe,UEFA,0,,round of 16,2,2,Round of 16 / second group,0,0,0,1,11,1.9090909090909092,0.5454545454545454,1.1818181818181819,1.8181818181818181,0.6363636363636364,6,18,5,3
WC-2006,2006,Switzerland,4,2,1,1,4,0,4,1,0.5,1.0,0.0,T-75,CHE,Europe,UEFA,0,,round of 16,2,2,Round of 16 / second group,0,0,0,1,11,1.8181818181818181,0.45454545454545453,0.8181818181818182,1.8181818181818181,1.0,7,22,6,3
WC-2010,2010,Switzerland,3,1,1,1,1,1,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,T-75,CHE,Europe,UEFA,0,,group stage,1,1,Group stage,0,0,0,0,9,1.1111111111111112,0.2222222222222222,0.1111111111111111,1.0,0.8888888888888888,8,26,8,3
WC-2014,2014,Switzerland,4,2,2,0,7,7,0,1,0.5,1.75,1.75,T-75,CHE,Europe,UEFA,0,,round of 16,2,2,Round of 16 / second group,0,0,0,1,9,2.2222222222222223,0.6666666666666666,0.7777777777777778,1.7777777777777777,1.0,9,29,9,3
WC-2018,2018,Switzerland,4,1,1,2,5,5,0,1,0.25,1.25,1.25,T-75,CHE,Europe,UEFA,0,,round of 16,2,2,Round of 16 / second group,0,0,0,1,10,2.3,0.7,1.7,2.2,0.5,10,33,11,3
WC-2022,2022,Switzerland,4,2,2,0,5,9,-4,1,0.5,1.25,2.25,T-75,CHE,Europe,UEFA,0,,round of 16,2,2,Round of 16 / second group,0,0,0,1,9,1.1111111111111112,0.3333333333333333,-0.6666666666666666,0.8888888888888888,1.5555555555555556,11,37,12,3
WC-2006,2006,Togo,3,0,3,0,1,6,-5,0,0.0,0.3333333333333333,2.0,T-77,TGO,Africa,CAF,0,,group stage,1,1,Group stage,0,0,0,0,13,1.2307692307692308,0.38461538461538464,-0.3076923076923077,1.1538461538461537,1.4615384615384615,0,0,0,3
WC-2006,2006,Trinidad and Tobago,3,0,2,1,0,4,-4,0,0.0,0.0,1.3333333333333333,T-78,TTO,Caribbean,CONCACAF,0,,group stage,1,1,Group stage,0,0,0,0,15,1.2666666666666666,0.3333333333333333,-0.3333333333333333,1.0666666666666667,1.4,0,0,0,1
WC-1978,1978,Tunisia,3,1,1,1,3,2,1,0,0.3333333333333333,1.0,0.6666666666666666,T-79,TUN,Africa,CAF,0,,group stage,1,1,Group stage,0,0,0,0,15,1.4,0.4,0.13333333333333333,1.4,1.2666666666666666,0,0,0,1
WC-1998,1998,Tunisia,3,0,2,1,1,4,-3,0,0.0,0.3333333333333333,1.3333333333333333,T-79,TUN,Africa,CAF,0,,group stage,1,1,Group stage,0,0,0,0,17,2.0588235294117645,0.6470588235294118,0.8823529411764706,1.8823529411764706,1.0,1,3,1,1
WC-2002,2002,Tunisia,3,0,2,1,1,5,-4,0,0.0,0.3333333333333333,1.6666666666666667,T-79,TUN,Africa,CAF,0,,group stage,1,1,Group stage,0,0,0,0,15,1.4,0.3333333333333333,0.9333333333333333,1.7333333333333334,0.8,2,6,1,1
WC-2006,2006,Tunisia,3,0,2,1,3,6,-3,0,0.0,1.0,2.0,T-79,TUN,Africa,CAF,0,,group stage,1,1,Group stage,0,0,0,0,18,1.8888888888888888,0.5555555555555556,0.6111111111111112,1.5,0.8888888888888888,3,9,1,1
WC-2018,2018,Tunisia,3,1,2,0,5,8,-3,0,0.3333333333333333,1.6666666666666667,2.6666666666666665,T-79,TUN,Africa,CAF,0,,group stage,1,1,Group stage,0,0,0,0,9,1.7777777777777777,0.4444444444444444,0.5555555555555556,1.5555555555555556,1.0,4,12,1,1
WC-2022,2022,Tunisia,3,1,1,1,1,1,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,T-79,TUN,Africa,CAF,0,,group stage,1,1,Group stage,0,0,0,0,20,1.9,0.6,0.7,1.4,0.7,5,15,2,1
WC-1954,1954,Turkey,3,1,2,0,10,11,-1,0,0.3333333333333333,3.3333333333333335,3.6666666666666665,T-80,TUR,"Europe, Asia",UEFA,0,,group stage,1,1,Group stage,0,0,0,0,3,1.3333333333333333,0.3333333333333333,-0.6666666666666666,1.3333333333333333,2.0,0,0,0,1
WC-2002,2002,Turkey,7,4,2,1,10,6,4,4,0.5714285714285714,1.4285714285714286,0.8571428571428571,T-80,TUR,"Europe, Asia",UEFA,0,3.0,third-place match,4,4,Semi-finals/top four,0,0,1,1,12,1.75,0.5,0.9166666666666666,1.6666666666666667,0.75,1,3,1,1
WC-2006,2006,Ukraine,5,3,2,0,5,7,-2,2,0.6,1.0,1.4,T-81,UKR,Europe,UEFA,0,,quarter-finals,3,3,Quarter-finals,0,0,0,1,11,1.8181818181818181,0.45454545454545453,1.0,1.4545454545454546,0.45454545454545453,0,0,0,4
WC-1990,1990,United Arab Emirates,3,0,3,0,2,11,-9,0,0.0,0.6666666666666666,3.6666666666666665,T-82,ARE,Middle East,AFC,0,,group stage,1,1,Group stage,0,0,0,0,17,1.0,0.17647058823529413,-0.7647058823529411,0.7058823529411765,1.4705882352941178,0,0,0,3
WC-1930,1930,United States,3,2,1,0,7,6,1,1,0.6666666666666666,2.3333333333333335,2.0,T-83,USA,North America,CONCACAF,0,3.0,semi-finals,4,4,Semi-finals/top four,0,0,1,1,0,,,,,,0,0,0,1
WC-1934,1934,United States,1,0,1,0,1,7,-6,1,0.0,1.0,7.0,T-83,USA,North America,CONCACAF,0,,round of 16,2,2,Round of 16 / second group,0,0,0,1,1,3.0,1.0,2.0,4.0,2.0,1,3,2,4
WC-1950,1950,United States,3,1,2,0,4,8,-4,0,0.3333333333333333,1.3333333333333333,2.6666666666666665,T-83,USA,North America,CONCACAF,0,,group stage,1,1,Group stage,0,0,0,0,4,1.0,0.25,-1.75,2.0,3.75,2,4,2,4
WC-1990,1990,United States,3,0,3,0,2,8,-6,0,0.0,0.6666666666666666,2.6666666666666665,T-83,USA,North America,CONCACAF,0,,group stage,1,1,Group stage,0,0,0,0,21,1.5714285714285714,0.47619047619047616,0.19047619047619047,1.2857142857142858,1.0952380952380953,3,7,3,4
WC-1994,1994,United States,4,1,2,1,3,4,-1,1,0.25,0.75,1.0,T-83,USA,North America,CONCACAF,1,,round of 16,2,2,Round of 16 / second group,0,0,0,1,34,1.5294117647058822,0.4117647058823529,0.38235294117647056,1.4705882352941178,1.088235294117647,4,10,3,4
WC-1998,1998,United States,3,0,3,0,1,5,-4,0,0.0,0.3333333333333333,1.6666666666666667,T-83,USA,North America,CONCACAF,0,,group stage,1,1,Group stage,0,0,0,0,20,1.8,0.5,0.6,1.3,0.7,5,14,4,4
WC-2002,2002,United States,5,2,2,1,7,7,0,2,0.4,1.4,1.4,T-83,USA,North America,CONCACAF,0,,quarter-finals,3,3,Quarter-finals,0,0,0,1,22,1.5454545454545454,0.45454545454545453,0.5,1.3636363636363635,0.8636363636363636,6,17,4,4
WC-2006,2006,United States,3,0,2,1,2,6,-4,0,0.0,0.6666666666666666,2.0,T-83,USA,North America,CONCACAF,0,,group stage,1,1,Group stage,0,0,0,0,22,2.0454545454545454,0.5909090909090909,0.9090909090909091,1.5909090909090908,0.6818181818181818,7,22,6,4
WC-2010,2010,United States,4,1,1,2,5,5,0,1,0.25,1.25,1.25,T-83,USA,North America,CONCACAF,0,,round of 16,2,2,Round of 16 / second group,0,0,0,1,24,1.5833333333333333,0.5,0.041666666666666664,1.7083333333333333,1.6666666666666667,8,25,6,4
WC-2014,2014,United States,4,1,2,1,5,6,-1,1,0.25,1.25,1.5,T-83,USA,North America,CONCACAF,0,,round of 16,2,2,Round of 16 / second group,0,0,0,1,18,2.388888888888889,0.7777777777777778,1.2222222222222223,2.1666666666666665,0.9444444444444444,9,29,7,4
WC-2022,2022,United States,4,1,1,2,3,4,-1,1,0.25,0.75,1.0,T-83,USA,North America,CONCACAF,0,,round of 16,2,2,Round of 16 / second group,0,0,0,1,13,1.6923076923076923,0.46153846153846156,0.8461538461538461,1.4615384615384615,0.6153846153846154,10,33,8,4
WC-1930,1930,Uruguay,4,4,0,0,15,3,12,2,1.0,3.75,0.75,T-84,URY,South America,CONMEBOL,1,1.0,final,5,6,Champion,1,1,1,1,6,1.3333333333333333,0.3333333333333333,-0.16666666666666666,1.1666666666666667,1.3333333333333333,0,0,0,4
WC-1950,1950,Uruguay,4,3,0,1,15,5,10,0,0.75,3.75,1.25,T-84,URY,South America,CONMEBOL,0,1.0,final round,5,6,Champion,1,1,1,1,5,1.2,0.4,0.4,2.8,2.4,1,4,4,6
WC-1954,1954,Uruguay,5,3,2,0,16,9,7,3,0.6,3.2,1.8,T-84,URY,South America,CONMEBOL,0,4.0,third-place match,4,4,Semi-finals/top four,0,0,1,1,4,1.25,0.25,0.75,3.0,2.25,2,8,7,6
WC-1962,1962,Uruguay,3,1,2,0,4,6,-2,0,0.3333333333333333,1.3333333333333333,2.0,T-84,URY,South America,CONMEBOL,0,,group stage,1,1,Group stage,0,0,0,0,11,1.1818181818181819,0.2727272727272727,-0.7272727272727273,1.2727272727272727,2.0,3,13,10,6
WC-1966,1966,Uruguay,4,1,1,2,2,5,-3,1,0.25,0.5,1.25,T-84,URY,South America,CONMEBOL,0,,quarter-finals,3,3,Quarter-finals,0,0,0,1,8,1.0,0.25,-0.75,1.125,1.875,4,16,11,6
WC-1970,1970,Uruguay,6,2,3,1,4,5,-1,3,0.3333333333333333,0.6666666666666666,0.8333333333333334,T-84,URY,South America,CONMEBOL,0,4.0,third-place match,4,4,Semi-finals/top four,0,0,1,1,10,1.9,0.6,0.6,1.2,0.6,5,20,12,6
WC-1974,1974,Uruguay,3,0,2,1,1,6,-5,0,0.0,0.3333333333333333,2.0,T-84,URY,South America,CONMEBOL,0,,group stage,1,1,Group stage,0,0,0,0,11,2.090909090909091,0.6363636363636364,1.0,1.6363636363636365,0.6363636363636364,6,26,14,6
WC-1986,1986,Uruguay,4,0,2,2,2,8,-6,1,0.0,0.5,2.0,T-84,URY,South America,CONMEBOL,0,,round of 16,2,2,Round of 16 / second group,0,0,0,1,6,1.0,0.16666666666666666,-0.16666666666666666,1.0,1.1666666666666667,7,29,14,6
WC-1990,1990,Uruguay,4,1,2,1,2,5,-3,1,0.25,0.5,1.25,T-84,URY,South America,CONMEBOL,0,,round of 16,2,2,Round of 16 / second group,0,0,0,1,22,1.7272727272727273,0.5,0.7727272727272727,1.4545454545454546,0.6818181818181818,8,33,14,6
WC-2002,2002,Uruguay,3,0,1,2,4,5,-1,0,0.0,1.3333333333333333,1.6666666666666667,T-84,URY,South America,CONMEBOL,0,,group stage,1,1,Group stage,0,0,0,0,20,1.5,0.4,0.25,1.3,1.05,9,37,15,6
WC-2010,2010,Uruguay,7,4,2,1,11,8,3,4,0.5714285714285714,1.5714285714285714,1.1428571428571428,T-84,URY,South America,CONMEBOL,0,4.0,third-place match,4,4,Semi-finals/top four,0,0,1,1,9,1.7777777777777777,0.5555555555555556,0.6666666666666666,1.5555555555555556,0.8888888888888888,10,40,15,6
WC-2014,2014,Uruguay,4,2,2,0,4,6,-2,1,0.5,1.0,1.5,T-84,URY,South America,CONMEBOL,0,,round of 16,2,2,Round of 16 / second group,0,0,0,1,15,2.0,0.6,1.3333333333333333,2.2666666666666666,0.9333333333333333,11,47,19,6
WC-2018,2018,Uruguay,5,4,1,0,7,3,4,2,0.8,1.4,0.6,T-84,URY,South America,CONMEBOL,0,,quarter-finals,3,3,Quarter-finals,0,0,0,1,9,2.0,0.5555555555555556,0.8888888888888888,1.4444444444444444,0.5555555555555556,12,51,21,6
WC-2022,2022,Uruguay,3,1,1,1,2,2,0,0,0.3333333333333333,0.6666666666666666,0.6666666666666666,T-84,URY,South America,CONMEBOL,0,,group stage,1,1,Group stage,0,0,0,0,9,2.4444444444444446,0.7777777777777778,1.7777777777777777,2.0,0.2222222222222222,13,56,25,6
WC-1958,1958,Wales,5,1,1,3,4,4,0,1,0.2,0.8,0.8,T-85,WAL,Europe,UEFA,0,,quarter-finals,3,3,Quarter-finals,0,0,0,1,6,1.8333333333333333,0.5,0.5,1.6666666666666667,1.1666666666666667,0,0,0,6
WC-2022,2022,Wales,3,0,2,1,1,6,-5,0,0.0,0.3333333333333333,2.0,T-85,WAL,Europe,UEFA,0,,group stage,1,1,Group stage,0,0,0,0,9,0.8888888888888888,0.2222222222222222,-0.3333333333333333,1.1111111111111112,1.4444444444444444,1,5,1,3
WC-1954,1954,West Germany,6,5,1,0,25,14,11,3,0.8333333333333334,4.166666666666667,2.3333333333333335,T-86,DEU,Europe,UEFA,0,1.0,final,5,6,Champion,1,1,1,1,0,,,,,,0,0,0,3
WC-1958,1958,West Germany,6,2,2,2,12,14,-2,3,0.3333333333333333,2.0,2.3333333333333335,T-86,DEU,Europe,UEFA,0,4.0,third-place match,4,4,Semi-finals/top four,0,0,1,1,0,,,,,,1,6,5,6
WC-1962,1962,West Germany,4,2,1,1,4,2,2,1,0.5,1.0,0.5,T-86,DEU,Europe,UEFA,0,,quarter-finals,3,3,Quarter-finals,0,0,0,1,0,,,,,,2,12,7,6
WC-1966,1966,West Germany,6,4,1,1,15,6,9,3,0.6666666666666666,2.5,1.0,T-86,DEU,Europe,UEFA,0,2.0,final,5,5,Final,0,1,1,1,0,,,,,,3,16,9,6
WC-1970,1970,West Germany,6,5,1,0,17,10,7,3,0.8333333333333334,2.8333333333333335,1.6666666666666667,T-86,DEU,Europe,UEFA,0,3.0,third-place match,4,4,Semi-finals/top four,0,0,1,1,0,,,,,,4,22,13,6
WC-1974,1974,West Germany,7,6,1,0,13,4,9,1,0.8571428571428571,1.8571428571428572,0.5714285714285714,T-86,DEU,Europe,UEFA,1,1.0,final,5,6,Champion,1,1,1,1,0,,,,,,5,28,18,6
WC-1978,1978,West Germany,6,1,1,4,10,5,5,0,0.16666666666666666,1.6666666666666667,0.8333333333333334,T-86,DEU,Europe,UEFA,0,,second group stage,2,2,Round of 16 / second group,0,0,0,1,0,,,,,,6,35,24,6
WC-1982,1982,West Germany,7,4,2,1,12,10,2,2,0.5714285714285714,1.7142857142857142,1.4285714285714286,T-86,DEU,Europe,UEFA,0,2.0,final,5,5,Final,0,1,1,1,0,,,,,,7,41,25,6
WC-1986,1986,West Germany,7,4,2,1,8,7,1,4,0.5714285714285714,1.1428571428571428,1.0,T-86,DEU,Europe,UEFA,0,2.0,final,5,5,Final,0,1,1,1,0,,,,,,8,48,29,6
WC-1990,1990,West Germany,7,6,0,1,15,5,10,4,0.8571428571428571,2.142857142857143,0.7142857142857143,T-86,DEU,Europe,UEFA,0,1.0,final,5,6,Champion,1,1,1,1,0,,,,,,9,55,33,6
WC-1930,1930,Yugoslavia,3,2,1,0,7,7,0,1,0.6666666666666666,2.3333333333333335,2.3333333333333335,T-87,YUG,Europe,UEFA,0,4.0,semi-finals,4,4,Semi-finals/top four,0,0,1,1,6,1.1666666666666667,0.3333333333333333,0.5,2.5,2.0,0,0,0,6
WC-1950,1950,Yugoslavia,3,2,1,0,7,3,4,0,0.6666666666666666,2.3333333333333335,1.0,T-87,YUG,Europe,UEFA,0,,group stage,1,1,Group stage,0,0,0,0,8,2.125,0.625,1.875,3.375,1.5,1,3,2,4
WC-1954,1954,Yugoslavia,3,1,1,1,2,3,-1,1,0.3333333333333333,0.6666666666666666,1.0,T-87,YUG,Europe,UEFA,0,,quarter-finals,3,3,Quarter-finals,0,0,0,1,6,2.5,0.8333333333333334,0.6666666666666666,1.1666666666666667,0.5,2,6,4,4
WC-1958,1958,Yugoslavia,4,1,1,2,7,7,0,1,0.25,1.75,1.75,T-87,YUG,Europe,UEFA,0,,quarter-finals,3,3,Quarter-finals,0,0,0,1,6,1.8333333333333333,0.5,1.3333333333333333,2.5,1.1666666666666667,3,9,5,4
WC-1962,1962,Yugoslavia,6,3,3,0,10,7,3,3,0.5,1.6666666666666667,1.1666666666666667,T-87,YUG,Europe,UEFA,0,4.0,third-place match,4,4,Semi-finals/top four,0,0,1,1,10,2.8,0.9,1.8,2.8,1.0,4,13,6,4
WC-1974,1974,Yugoslavia,6,1,3,2,12,7,5,0,0.16666666666666666,2.0,1.1666666666666667,T-87,YUG,Europe,UEFA,0,,second group stage,2,2,Round of 16 / second group,0,0,0,1,7,1.2857142857142858,0.2857142857142857,0.14285714285714285,1.4285714285714286,1.2857142857142858,5,19,9,4
WC-1982,1982,Yugoslavia,3,1,1,1,2,2,0,0,0.3333333333333333,0.6666666666666666,0.6666666666666666,T-87,YUG,Europe,UEFA,0,,group stage,1,1,Group stage,0,0,0,0,4,2.5,0.75,1.75,2.5,0.75,6,25,10,4
WC-1990,1990,Yugoslavia,5,3,2,0,8,6,2,2,0.6,1.6,1.2,T-87,YUG,Europe,UEFA,0,,quarter-finals,3,3,Quarter-finals,0,0,0,1,12,1.5833333333333333,0.4166666666666667,0.3333333333333333,1.1666666666666667,0.8333333333333334,7,28,11,4
WC-1998,1998,Yugoslavia,4,2,1,1,5,4,1,1,0.5,1.25,1.0,T-87,YUG,Europe,UEFA,0,,round of 16,2,2,Round of 16 / second group,0,0,0,1,0,,,,,,8,33,14,4
